"","city","state","contestant","season","rank","missc","episode","outcome","eliminated","participant","minichalw","finale","penultimate","age","dob","lat","lng","finalist","winner","first_eliminated"
"1387","Nashville","Tennessee","Kameron Michaels","S10",2,"0",4,"HIGH","0","1","0",0,0,31,1986-07-23,36.1715,-86.7842,1,NA,NA
"1388","Nashville","Tennessee","Kameron Michaels","S10",2,"0",7,"SAFE","0","1","0",0,0,31,1986-07-23,36.1715,-86.7842,1,NA,NA
"1389","Nashville","Tennessee","Jorgeous","S14",6,"0",11,"SAFE","0","1","0",0,0,21,1999-11-27,36.1715,-86.7842,1,NA,NA
"1390","Nashville","Tennessee","Jaidynn Diore Fierce","S07",8,"0",14,NA,NA,"0",NA,1,0,25,1988-12-17,36.1715,-86.7842,NA,NA,NA
"1391","Nashville","Tennessee","Jaidynn Diore Fierce","S07",8,"0",11,NA,NA,"0",NA,0,0,25,1988-12-17,36.1715,-86.7842,NA,NA,NA
"1392","Nashville","Tennessee","Jaidynn Diore Fierce","S07",8,"0",3,"SAFE","0","1","0",0,0,25,1988-12-17,36.1715,-86.7842,NA,NA,NA
"1393","Nashville","Tennessee","Kameron Michaels","S10",2,"0",9,"BTM","0","1","0",0,0,31,1986-07-23,36.1715,-86.7842,1,NA,NA
"1394","Nashville","Tennessee","Jorgeous","S14",6,"0",3,"SAFE","0","1","0",0,0,21,1999-11-27,36.1715,-86.7842,1,NA,NA
"1395","Nashville","Tennessee","Jorgeous","S14",6,"0",9,"BTM","0","1","0",0,0,21,1999-11-27,36.1715,-86.7842,1,NA,NA
"1396","Nashville","Tennessee","Jaidynn Diore Fierce","S07",8,"0",7,"BTM","0","1","0",0,0,25,1988-12-17,36.1715,-86.7842,NA,NA,NA
"1397","Nashville","Tennessee","Jaidynn Diore Fierce","S07",8,"0",10,NA,NA,"0",NA,0,0,25,1988-12-17,36.1715,-86.7842,NA,NA,NA
"1398","Nashville","Tennessee","Jorgeous","S14",6,"0",14,NA,NA,"0",NA,0,0,21,1999-11-27,36.1715,-86.7842,1,NA,NA
"1399","Nashville","Tennessee","Kameron Michaels","S10",2,"0",6,"HIGH","0","1","0",0,0,31,1986-07-23,36.1715,-86.7842,1,NA,NA
"1400","Nashville","Tennessee","Jaidynn Diore Fierce","S07",8,"0",4,"HIGH","0","1","0",0,0,25,1988-12-17,36.1715,-86.7842,NA,NA,NA
"1401","Nashville","Tennessee","Kameron Michaels","S10",2,"0",3,"LOW","0","1","0",0,0,31,1986-07-23,36.1715,-86.7842,1,NA,NA
"1402","Nashville","Tennessee","Jorgeous","S14",6,"0",10,"BTM","0","1","0",0,0,21,1999-11-27,36.1715,-86.7842,1,NA,NA
"1403","Nashville","Tennessee","Jorgeous","S14",6,"0",15,NA,"0","1","0",0,0,21,1999-11-27,36.1715,-86.7842,1,NA,NA
"1404","Nashville","Tennessee","Kameron Michaels","S10",2,"0",11,"BTM","0","1","0",0,0,31,1986-07-23,36.1715,-86.7842,1,NA,NA
"1405","Nashville","Tennessee","Kameron Michaels","S10",2,"0",8,"WIN","0","1","0",0,0,31,1986-07-23,36.1715,-86.7842,1,NA,NA
"1406","Nashville","Tennessee","Kameron Michaels","S10",2,"0",2,"SAFE","0","1","0",0,0,31,1986-07-23,36.1715,-86.7842,1,NA,NA
"1407","Nashville","Tennessee","Jaidynn Diore Fierce","S07",8,"0",2,"SAFE","0","1","0",0,0,25,1988-12-17,36.1715,-86.7842,NA,NA,NA
"1408","Nashville","Tennessee","Jaidynn Diore Fierce","S07",8,"0",9,NA,NA,"0",NA,0,0,25,1988-12-17,36.1715,-86.7842,NA,NA,NA
"1409","Nashville","Tennessee","Jorgeous","S14",6,"0",8,"SAFE","0","1","0",0,0,21,1999-11-27,36.1715,-86.7842,1,NA,NA
"1410","Nashville","Tennessee","Jorgeous","S14",6,"0",7,"SAFE","0","1","0",0,0,21,1999-11-27,36.1715,-86.7842,1,NA,NA
"1411","Nashville","Tennessee","Jaidynn Diore Fierce","S07",8,"0",1,"SAFE","0","1","0",0,0,25,1988-12-17,36.1715,-86.7842,NA,NA,NA
"1412","Nashville","Tennessee","Jorgeous","S14",6,"0",13,"BTM","1","1","0",0,0,21,1999-11-27,36.1715,-86.7842,1,NA,NA
"1413","Nashville","Tennessee","Jorgeous","S14",6,"0",6,"WIN","0","1","0",0,0,21,1999-11-27,36.1715,-86.7842,1,NA,NA
"1414","Nashville","Tennessee","Jorgeous","S14",6,"0",12,"BTM","0","1","0",0,0,21,1999-11-27,36.1715,-86.7842,1,NA,NA
"1415","New Orleans","Louisiana","Bianca Del Rio","S06",1,"0",10,"WIN","0","1","1",0,0,36,1975-06-27,30.0687,-89.9288,1,1,NA
"1416","New Orleans","Louisiana","Bianca Del Rio","S06",1,"0",3,"SAFE","0","1","0",0,0,36,1975-06-27,30.0687,-89.9288,1,1,NA
"1417","New Orleans","Louisiana","Bianca Del Rio","S06",1,"0",12,"WIN","0","1","0",0,1,36,1975-06-27,30.0687,-89.9288,1,1,NA
"1418","New Orleans","Louisiana","Bianca Del Rio","S06",1,"0",6,"HIGH","0","1","0",0,0,36,1975-06-27,30.0687,-89.9288,1,1,NA
"1419","New Orleans","Louisiana","Bianca Del Rio","S06",1,"0",14,"WIN","0","1","0",1,0,36,1975-06-27,30.0687,-89.9288,1,1,NA
"1420","New Orleans","Louisiana","Bianca Del Rio","S06",1,"0",9,"SAFE","0","1","0",0,0,36,1975-06-27,30.0687,-89.9288,1,1,NA
"1421","New Orleans","Louisiana","Bianca Del Rio","S06",1,"0",8,"WIN","0","1","0",0,0,36,1975-06-27,30.0687,-89.9288,1,1,NA
"1422","New Orleans","Louisiana","Bianca Del Rio","S06",1,"0",7,"HIGH","0","1","0",0,0,36,1975-06-27,30.0687,-89.9288,1,1,NA
"1423","New Orleans","Louisiana","Bianca Del Rio","S06",1,"0",5,"HIGH","0","1","0",0,0,36,1975-06-27,30.0687,-89.9288,1,1,NA
"1424","New Orleans","Louisiana","Bianca Del Rio","S06",1,"0",2,"WIN","0","1","0",0,0,36,1975-06-27,30.0687,-89.9288,1,1,NA
"1425","New Orleans","Louisiana","Bianca Del Rio","S06",1,"0",11,"HIGH","0","1","0",0,0,36,1975-06-27,30.0687,-89.9288,1,1,NA
"1426","New Orleans","Louisiana","Bianca Del Rio","S06",1,"0",1,NA,NA,"0",NA,0,0,36,1975-06-27,30.0687,-89.9288,1,1,NA
"1427","New Orleans","Louisiana","Bianca Del Rio","S06",1,"0",4,"SAFE","0","1","0",0,0,36,1975-06-27,30.0687,-89.9288,1,1,NA
"1428","New York","New York","Tina Burner","S13",7,"0",4,"SAFE","0","1","0",0,0,39,1980-11-10,40.6943,-73.9249,NA,NA,NA
"1429","New York","New York","Ivy Winters","S05",7,"1",6,"WIN","0","1","0",0,0,26,1986-10-05,40.6943,-73.9249,NA,NA,NA
"1430","New York","New York","Mimi Imfurst","S03",11,"0",2,"HIGH","0","1","0",0,0,27,1983-03-02,40.6943,-73.9249,NA,NA,NA
"1431","New York","New York","Tina Burner","S13",7,"0",3,NA,NA,"0",NA,0,0,39,1980-11-10,40.6943,-73.9249,NA,NA,NA
"1432","New York","New York","Alexis Michelle","S09",5,"0",14,NA,NA,"0",NA,1,0,33,1984-10-16,40.6943,-73.9249,NA,NA,NA
"1433","New York","New York","Mimi Imfurst","S03",11,"0",10,NA,NA,"0",NA,0,0,27,1983-03-02,40.6943,-73.9249,NA,NA,NA
"1434","New York","New York","Tina Burner","S13",7,"0",2,"SAFE","0","1","0",0,0,39,1980-11-10,40.6943,-73.9249,NA,NA,NA
"1435","New York","New York","Tina Burner","S13",7,"0",8,"LOW","0","1","0",0,0,39,1980-11-10,40.6943,-73.9249,NA,NA,NA
"1436","New York","New York","Tina Burner","S13",7,"0",5,"SAFE","0","1","0",0,0,39,1980-11-10,40.6943,-73.9249,NA,NA,NA
"1437","New York","New York","Tina Burner","S13",7,"0",1,"WIN","0","1","0",0,0,39,1980-11-10,40.6943,-73.9249,NA,NA,NA
"1438","New York","New York","Tina Burner","S13",7,"0",6,"HIGH","0","1","0",0,0,39,1980-11-10,40.6943,-73.9249,NA,NA,NA
"1439","New York","New York","Tina Burner","S13",7,"0",11,"BTM","1","1","0",0,0,39,1980-11-10,40.6943,-73.9249,NA,NA,NA
"1440","New York","New York","Mimi Imfurst","S03",11,"0",8,NA,NA,"0",NA,0,0,27,1983-03-02,40.6943,-73.9249,NA,NA,NA
"1441","New York","New York","Brita","S12",8,"0",6,"BTM","0","1","0",0,0,34,1985-09-16,40.6943,-73.9249,NA,NA,NA
"1442","New York","New York","Tina Burner","S13",7,"0",12,NA,NA,"0",NA,0,0,39,1980-11-10,40.6943,-73.9249,NA,NA,NA
"1443","New York","New York","Tina Burner","S13",7,"0",9,"SAFE","0","1","0",0,0,39,1980-11-10,40.6943,-73.9249,NA,NA,NA
"1444","New York","New York","Tina Burner","S13",7,"0",7,"SAFE","0","1","0",0,0,39,1980-11-10,40.6943,-73.9249,NA,NA,NA
"1445","New York","New York","Mimi Imfurst","S03",11,"0",4,"BTM","1","1","0",0,0,27,1983-03-02,40.6943,-73.9249,NA,NA,NA
"1446","New York","New York","Mimi Imfurst","S03",11,"0",15,NA,NA,"0",NA,1,0,27,1983-03-02,40.6943,-73.9249,NA,NA,NA
"1447","New York","New York","Brita","S12",8,"0",2,NA,NA,"0",NA,0,0,34,1985-09-16,40.6943,-73.9249,NA,NA,NA
"1448","New York","New York","Ivy Winters","S05",7,"1",11,NA,NA,"0",NA,0,0,26,1986-10-05,40.6943,-73.9249,NA,NA,NA
"1449","New York","New York","Ivy Winters","S05",7,"1",9,NA,NA,"0",NA,0,0,26,1986-10-05,40.6943,-73.9249,NA,NA,NA
"1450","New York","New York","Nicky Doll","S12",10,"0",1,"LOW","0","1","0",0,0,28,1991-03-14,40.6943,-73.9249,NA,NA,NA
"1451","New York","New York","Brita","S12",8,"0",3,"SAFE","0","1","0",0,0,34,1985-09-16,40.6943,-73.9249,NA,NA,NA
"1452","New York","New York","Yuhua Hamasaki","S10",12,"0",5,NA,NA,"0",NA,0,0,27,1990-03-01,40.6943,-73.9249,NA,NA,NA
"1453","New York","New York","Tina Burner","S13",7,"0",10,"LOW","0","1","0",0,0,39,1980-11-10,40.6943,-73.9249,NA,NA,NA
"1454","New York","New York","Tina Burner","S13",7,"0",15,NA,NA,"0",NA,0,0,39,1980-11-10,40.6943,-73.9249,NA,NA,NA
"1455","New York","New York","Mimi Imfurst","S03",11,"0",9,NA,NA,"0",NA,0,0,27,1983-03-02,40.6943,-73.9249,NA,NA,NA
"1456","New York","New York","Alexis Michelle","S09",5,"0",9,"LOW","0","1","0",0,0,33,1984-10-16,40.6943,-73.9249,NA,NA,NA
"1457","New York","New York","Brita","S12",8,"0",1,"HIGH","0","1","0",0,0,34,1985-09-16,40.6943,-73.9249,NA,NA,NA
"1458","New York","New York","Ivy Winters","S05",7,"1",10,NA,NA,"0",NA,0,0,26,1986-10-05,40.6943,-73.9249,NA,NA,NA
"1459","New York","New York","Peppermint","S09",2,"0",3,"HIGH","0","1","0",0,0,37,1980-01-31,40.6943,-73.9249,1,NA,NA
"1460","New York","New York","Jasmine Kennedie","S14",8,"0",15,NA,NA,"0",NA,0,0,22,1999-05-22,40.6943,-73.9249,NA,NA,NA
"1461","New York","New York","Jasmine Kennedie","S14",8,"0",12,NA,NA,"0",NA,0,0,22,1999-05-22,40.6943,-73.9249,NA,NA,NA
"1462","New York","New York","Ivy Winters","S05",7,"1",2,"SAFE","0","1","0",0,0,26,1986-10-05,40.6943,-73.9249,NA,NA,NA
"1463","New York","New York","Alexis Michelle","S09",5,"0",8,"BTM","0","1","0",0,0,33,1984-10-16,40.6943,-73.9249,NA,NA,NA
"1464","New York","New York","Peppermint","S09",2,"0",14,"HIGH","0","1","0",1,0,37,1980-01-31,40.6943,-73.9249,1,NA,NA
"1465","New York","New York","Peppermint","S09",2,"0",4,"LOW","0","1","0",0,0,37,1980-01-31,40.6943,-73.9249,1,NA,NA
"1466","New York","New York","Yuhua Hamasaki","S10",12,"0",2,"SAFE","0","1","0",0,0,27,1990-03-01,40.6943,-73.9249,NA,NA,NA
"1467","New York","New York","Yuhua Hamasaki","S10",12,"0",11,NA,NA,"0",NA,0,0,27,1990-03-01,40.6943,-73.9249,NA,NA,NA
"1468","New York","New York","Yuhua Hamasaki","S10",12,"0",4,NA,NA,"0",NA,0,0,27,1990-03-01,40.6943,-73.9249,NA,NA,NA
"1469","New York","New York","Ivy Winters","S05",7,"1",5,"LOW","0","1","0",0,0,26,1986-10-05,40.6943,-73.9249,NA,NA,NA
"1470","New York","New York","Ivy Winters","S05",7,"1",3,"SAFE","0","1","0",0,0,26,1986-10-05,40.6943,-73.9249,NA,NA,NA
"1471","New York","New York","Ivy Winters","S05",7,"1",4,"HIGH","0","1","0",0,0,26,1986-10-05,40.6943,-73.9249,NA,NA,NA
"1472","New York","New York","Nicky Doll","S12",10,"0",5,"BTM","1","1","0",0,0,28,1991-03-14,40.6943,-73.9249,NA,NA,NA
"1473","New York","New York","Sahara Davenport","S02",7,"0",7,NA,NA,"0",NA,0,0,25,1984-12-17,40.6943,-73.9249,NA,NA,NA
"1474","New York","New York","Milk","S06",9,"0",2,"HIGH","0","1","0",0,0,25,1987-06-23,40.6943,-73.9249,NA,NA,NA
"1475","New York","New York","Brita","S12",8,"0",4,"BTM","0","1","0",0,0,34,1985-09-16,40.6943,-73.9249,NA,NA,NA
"1476","New York","New York","Ivy Winters","S05",7,"1",7,"LOW","0","1","0",0,0,26,1986-10-05,40.6943,-73.9249,NA,NA,NA
"1477","New York","New York","Mimi Imfurst","S03",11,"0",6,NA,NA,"0",NA,0,0,27,1983-03-02,40.6943,-73.9249,NA,NA,NA
"1478","New York","New York","Mimi Imfurst","S03",11,"0",7,NA,NA,"0",NA,0,0,27,1983-03-02,40.6943,-73.9249,NA,NA,NA
"1479","New York","New York","Peppermint","S09",2,"0",9,"HIGH","0","1","0",0,0,37,1980-01-31,40.6943,-73.9249,1,NA,NA
"1480","New York","New York","Peppermint","S09",2,"0",1,"SAFE","0","1","0",0,0,37,1980-01-31,40.6943,-73.9249,1,NA,NA
"1481","New York","New York","Peppermint","S09",2,"0",11,"BTM","0","1","0",0,0,37,1980-01-31,40.6943,-73.9249,1,NA,NA
"1482","New York","New York","Jasmine Kennedie","S14",8,"0",5,"SAFE","0","1","0",0,0,22,1999-05-22,40.6943,-73.9249,NA,NA,NA
"1483","New York","New York","Jasmine Kennedie","S14",8,"0",11,"BTM","1","1","0",0,0,22,1999-05-22,40.6943,-73.9249,NA,NA,NA
"1484","New York","New York","Jasmine Kennedie","S14",8,"0",3,"SAFE","0","1","0",0,0,22,1999-05-22,40.6943,-73.9249,NA,NA,NA
"1485","New York","New York","Tina Burner","S13",7,"0",13,NA,NA,"0",NA,0,0,39,1980-11-10,40.6943,-73.9249,NA,NA,NA
"1486","New York","New York","Tina Burner","S13",7,"0",14,NA,NA,"0",NA,0,0,39,1980-11-10,40.6943,-73.9249,NA,NA,NA
"1487","New York","New York","Mimi Imfurst","S03",11,"0",11,NA,NA,"0",NA,0,0,27,1983-03-02,40.6943,-73.9249,NA,NA,NA
"1488","New York","New York","Mimi Imfurst","S03",11,"0",3,"SAFE","0","1","0",0,0,27,1983-03-02,40.6943,-73.9249,NA,NA,NA
"1489","New York","New York","Brita","S12",8,"0",5,"LOW","0","1","0",0,0,34,1985-09-16,40.6943,-73.9249,NA,NA,NA
"1490","New York","New York","Mimi Imfurst","S03",11,"0",12,NA,NA,"0",NA,0,0,27,1983-03-02,40.6943,-73.9249,NA,NA,NA
"1491","New York","New York","Miss Fame","S07",7,"0",14,NA,NA,"0",NA,1,0,29,1985-03-30,40.6943,-73.9249,NA,NA,NA
"1492","New York","New York","Vivacious","S06",12,"0",4,NA,NA,"0",NA,0,0,40,1974-03-07,40.6943,-73.9249,NA,NA,NA
"1493","New York","New York","Vivacious","S06",12,"0",3,"BTM","1","1","0",0,0,40,1974-03-07,40.6943,-73.9249,NA,NA,NA
"1494","New York","New York","Vivacious","S06",12,"0",2,NA,NA,"0",NA,0,0,40,1974-03-07,40.6943,-73.9249,NA,NA,NA
"1495","New York","New York","Nicky Doll","S12",10,"0",6,NA,NA,"0",NA,0,0,28,1991-03-14,40.6943,-73.9249,NA,NA,NA
"1496","New York","New York","Nicky Doll","S12",10,"0",2,NA,NA,"0",NA,0,0,28,1991-03-14,40.6943,-73.9249,NA,NA,NA
"1497","New York","New York","Nicky Doll","S12",10,"0",3,"BTM","0","1","0",0,0,28,1991-03-14,40.6943,-73.9249,NA,NA,NA
"1498","New York","New York","Milk","S06",9,"0",7,NA,NA,"0",NA,0,0,25,1987-06-23,40.6943,-73.9249,NA,NA,NA
"1499","New York","New York","Milk","S06",9,"0",10,NA,NA,"0",NA,0,0,25,1987-06-23,40.6943,-73.9249,NA,NA,NA
"1500","New York","New York","Alexis Michelle","S09",5,"0",7,"SAFE","0","1","0",0,0,33,1984-10-16,40.6943,-73.9249,NA,NA,NA
"1501","New York","New York","Yuhua Hamasaki","S10",12,"0",10,NA,NA,"0",NA,0,0,27,1990-03-01,40.6943,-73.9249,NA,NA,NA
"1502","New York","New York","Mimi Imfurst","S03",11,"0",13,NA,NA,"0",NA,0,0,27,1983-03-02,40.6943,-73.9249,NA,NA,NA
"1503","New York","New York","Mimi Imfurst","S03",11,"0",5,NA,NA,"0",NA,0,0,27,1983-03-02,40.6943,-73.9249,NA,NA,NA
"1504","New York","New York","Yuhua Hamasaki","S10",12,"0",14,NA,NA,"0",NA,1,0,27,1990-03-01,40.6943,-73.9249,NA,NA,NA
"1505","New York","New York","Brita","S12",8,"0",10,NA,NA,"0",NA,0,0,34,1985-09-16,40.6943,-73.9249,NA,NA,NA
"1506","New York","New York","Ivy Winters","S05",7,"1",1,"HIGH","0","1","0",0,0,26,1986-10-05,40.6943,-73.9249,NA,NA,NA
"1507","New York","New York","Jackie Cox","S12",4,"0",2,NA,NA,"0",NA,0,0,34,1985-04-10,40.6943,-73.9249,NA,NA,NA
"1508","New York","New York","Jackie Cox","S12",4,"0",1,"HIGH","0","1","0",0,0,34,1985-04-10,40.6943,-73.9249,NA,NA,NA
"1509","New York","New York","Jackie Cox","S12",4,"0",6,"HIGH","0","1","0",0,0,34,1985-04-10,40.6943,-73.9249,NA,NA,NA
"1510","New York","New York","Tina Burner","S13",7,"0",16,NA,NA,"0",NA,1,0,39,1980-11-10,40.6943,-73.9249,NA,NA,NA
"1511","New York","New York","Vivacious","S06",12,"0",1,"BTM","0","1","0",0,0,40,1974-03-07,40.6943,-73.9249,NA,NA,NA
"1512","New York","New York","Vivacious","S06",12,"0",10,NA,NA,"0",NA,0,0,40,1974-03-07,40.6943,-73.9249,NA,NA,NA
"1513","New York","New York","Vivacious","S06",12,"0",12,NA,NA,"0",NA,0,1,40,1974-03-07,40.6943,-73.9249,NA,NA,NA
"1514","New York","New York","Jan","S12",7,"0",13,NA,NA,"0",NA,0,0,26,1993-06-11,40.6943,-73.9249,NA,NA,NA
"1515","New York","New York","Vivacious","S06",12,"0",5,NA,NA,"0",NA,0,0,40,1974-03-07,40.6943,-73.9249,NA,NA,NA
"1516","New York","New York","Vivienne Pinay","S05",10,"0",8,NA,NA,"0",NA,0,0,26,1985-08-02,40.6943,-73.9249,NA,NA,NA
"1517","New York","New York","Jasmine Kennedie","S14",8,"0",13,NA,"0","1","0",0,0,22,1999-05-22,40.6943,-73.9249,NA,NA,NA
"1518","New York","New York","Yuhua Hamasaki","S10",12,"0",1,"HIGH","0","1","0",0,0,27,1990-03-01,40.6943,-73.9249,NA,NA,NA
"1519","New York","New York","Yuhua Hamasaki","S10",12,"0",9,NA,NA,"0",NA,0,0,27,1990-03-01,40.6943,-73.9249,NA,NA,NA
"1520","New York","New York","Dusty Ray Bottoms","S10",11,"0",14,NA,NA,"0",NA,1,0,29,1987-09-27,40.6943,-73.9249,NA,NA,NA
"1521","New York","New York","Dusty Ray Bottoms","S10",11,"0",2,"HIGH","0","1","0",0,0,29,1987-09-27,40.6943,-73.9249,NA,NA,NA
"1522","New York","New York","Ivy Winters","S05",7,"1",8,"BTM","0","1","1",0,0,26,1986-10-05,40.6943,-73.9249,NA,NA,NA
"1523","New York","New York","Ivy Winters","S05",7,"1",14,NA,NA,"0",NA,1,0,26,1986-10-05,40.6943,-73.9249,NA,NA,NA
"1524","New York","New York","Brita","S12",8,"0",11,NA,NA,"0",NA,0,0,34,1985-09-16,40.6943,-73.9249,NA,NA,NA
"1525","New York","New York","Brita","S12",8,"0",12,NA,NA,"0",NA,0,0,34,1985-09-16,40.6943,-73.9249,NA,NA,NA
"1526","New York","New York","Brita","S12",8,"0",13,NA,NA,"0",NA,0,0,34,1985-09-16,40.6943,-73.9249,NA,NA,NA
"1527","New York","New York","Peppermint","S09",2,"0",6,"BTM","0","1","0",0,0,37,1980-01-31,40.6943,-73.9249,1,NA,NA
"1528","New York","New York","Peppermint","S09",2,"0",2,"SAFE","0","1","0",0,0,37,1980-01-31,40.6943,-73.9249,1,NA,NA
"1529","New York","New York","Peppermint","S09",2,"0",8,"WIN","0","1","0",0,0,37,1980-01-31,40.6943,-73.9249,1,NA,NA
"1530","New York","New York","Peppermint","S09",2,"0",10,"HIGH","0","1","0",0,0,37,1980-01-31,40.6943,-73.9249,1,NA,NA
"1531","New York","New York","Jasmine Kennedie","S14",8,"0",16,NA,NA,"0",NA,1,0,22,1999-05-22,40.6943,-73.9249,NA,NA,NA
"1532","New York","New York","Jasmine Kennedie","S14",8,"0",14,NA,"0","1","0",0,0,22,1999-05-22,40.6943,-73.9249,NA,NA,NA
"1533","New York","New York","Brita","S12",8,"0",7,"BTM","1","1","0",0,0,34,1985-09-16,40.6943,-73.9249,NA,NA,NA
"1534","New York","New York","Brita","S12",8,"0",8,NA,NA,"0",NA,0,0,34,1985-09-16,40.6943,-73.9249,NA,NA,NA
"1535","New York","New York","Brita","S12",8,"0",9,NA,NA,"0",NA,0,0,34,1985-09-16,40.6943,-73.9249,NA,NA,NA
"1536","New York","New York","Brita","S12",8,"0",14,NA,NA,"0",NA,1,0,34,1985-09-16,40.6943,-73.9249,NA,NA,NA
"1537","New York","New York","Milk","S06",9,"0",3,"SAFE","0","1","0",0,0,25,1987-06-23,40.6943,-73.9249,NA,NA,NA
"1538","New York","New York","Olivia Lux","S13",5,"0",13,"BTM","1","1","0",0,0,26,1994-03-14,40.6943,-73.9249,NA,NA,NA
"1539","New York","New York","Olivia Lux","S13",5,"0",14,NA,NA,"0",NA,0,0,26,1994-03-14,40.6943,-73.9249,NA,NA,NA
"1540","New York","New York","Milk","S06",9,"0",5,"LOW","0","1","0",0,0,25,1987-06-23,40.6943,-73.9249,NA,NA,NA
"1541","New York","New York","Vivacious","S06",12,"0",9,NA,NA,"0",NA,0,0,40,1974-03-07,40.6943,-73.9249,NA,NA,NA
"1542","New York","New York","Milk","S06",9,"0",4,"SAFE","0","1","0",0,0,25,1987-06-23,40.6943,-73.9249,NA,NA,NA
"1543","New York","New York","Vivacious","S06",12,"0",8,NA,NA,"0",NA,0,0,40,1974-03-07,40.6943,-73.9249,NA,NA,NA
"1544","New York","New York","Vivacious","S06",12,"0",7,NA,NA,"0",NA,0,0,40,1974-03-07,40.6943,-73.9249,NA,NA,NA
"1545","New York","New York","Vivacious","S06",12,"0",14,NA,NA,"0",NA,1,0,40,1974-03-07,40.6943,-73.9249,NA,NA,NA
"1546","New York","New York","Vivacious","S06",12,"0",11,NA,NA,"0",NA,0,0,40,1974-03-07,40.6943,-73.9249,NA,NA,NA
"1547","New York","New York","Jan","S12",7,"0",6,"SAFE","0","1","0",0,0,26,1993-06-11,40.6943,-73.9249,NA,NA,NA
"1548","New York","New York","Sahara Davenport","S02",7,"0",5,"BTM","0","1","0",0,0,25,1984-12-17,40.6943,-73.9249,NA,NA,NA
"1549","New York","New York","Dusty Ray Bottoms","S10",11,"0",7,NA,NA,"0",NA,0,0,29,1987-09-27,40.6943,-73.9249,NA,NA,NA
"1550","New York","New York","Dusty Ray Bottoms","S10",11,"0",5,NA,NA,"0",NA,0,0,29,1987-09-27,40.6943,-73.9249,NA,NA,NA
"1551","New York","New York","Dusty Ray Bottoms","S10",11,"0",4,"BTM","1","1","0",0,0,29,1987-09-27,40.6943,-73.9249,NA,NA,NA
"1552","New York","New York","Sahara Davenport","S02",7,"0",8,NA,NA,"0",NA,0,0,25,1984-12-17,40.6943,-73.9249,NA,NA,NA
"1553","New York","New York","Sahara Davenport","S02",7,"0",6,"BTM","1","1","0",0,0,25,1984-12-17,40.6943,-73.9249,NA,NA,NA
"1554","New York","New York","Sahara Davenport","S02",7,"0",3,"SAFE","0","1","0",0,0,25,1984-12-17,40.6943,-73.9249,NA,NA,NA
"1555","New York","New York","Sahara Davenport","S02",7,"0",11,NA,NA,"0",NA,1,0,25,1984-12-17,40.6943,-73.9249,NA,NA,NA
"1556","New York","New York","Jan","S12",7,"0",12,NA,NA,"0",NA,0,0,26,1993-06-11,40.6943,-73.9249,NA,NA,NA
"1557","New York","New York","Nicky Doll","S12",10,"0",7,NA,NA,"0",NA,0,0,28,1991-03-14,40.6943,-73.9249,NA,NA,NA
"1558","New York","New York","Nicky Doll","S12",10,"0",8,NA,NA,"0",NA,0,0,28,1991-03-14,40.6943,-73.9249,NA,NA,NA
"1559","New York","New York","Nicky Doll","S12",10,"0",4,"HIGH","0","1","0",0,0,28,1991-03-14,40.6943,-73.9249,NA,NA,NA
"1560","New York","New York","Jasmine Kennedie","S14",8,"0",7,"SAFE","0","1","0",0,0,22,1999-05-22,40.6943,-73.9249,NA,NA,NA
"1561","New York","New York","Jasmine Kennedie","S14",8,"0",6,"BTM","0","1","0",0,0,22,1999-05-22,40.6943,-73.9249,NA,NA,NA
"1562","New York","New York","Jasmine Kennedie","S14",8,"0",10,"BTM","0","1","0",0,0,22,1999-05-22,40.6943,-73.9249,NA,NA,NA
"1563","New York","New York","Jasmine Kennedie","S14",8,"0",9,"BTM","0","1","0",0,0,22,1999-05-22,40.6943,-73.9249,NA,NA,NA
"1564","New York","New York","Miss Fame","S07",7,"0",6,"LOW","0","1","0",0,0,29,1985-03-30,40.6943,-73.9249,NA,NA,NA
"1565","New York","New York","Jackie Cox","S12",4,"0",3,"HIGH","0","1","0",0,0,34,1985-04-10,40.6943,-73.9249,NA,NA,NA
"1566","New York","New York","Jackie Cox","S12",4,"0",4,"SAFE","0","1","0",0,0,34,1985-04-10,40.6943,-73.9249,NA,NA,NA
"1567","New York","New York","Jasmine Kennedie","S14",8,"0",8,"BTM","0","1","0",0,0,22,1999-05-22,40.6943,-73.9249,NA,NA,NA
"1568","New York","New York","Jasmine Kennedie","S14",8,"0",2,"SAFE","0","1","0",0,0,22,1999-05-22,40.6943,-73.9249,NA,NA,NA
"1569","New York","New York","Alexis Michelle","S09",5,"0",11,"BTM","1","1","0",0,0,33,1984-10-16,40.6943,-73.9249,NA,NA,NA
"1570","New York","New York","Alexis Michelle","S09",5,"0",6,"WIN","0","1","0",0,0,33,1984-10-16,40.6943,-73.9249,NA,NA,NA
"1571","New York","New York","Alexis Michelle","S09",5,"0",4,"SAFE","0","1","0",0,0,33,1984-10-16,40.6943,-73.9249,NA,NA,NA
"1572","New York","New York","Alexis Michelle","S09",5,"0",1,"SAFE","0","1","0",0,0,33,1984-10-16,40.6943,-73.9249,NA,NA,NA
"1573","New York","New York","Alexis Michelle","S09",5,"0",10,"LOW","0","1","0",0,0,33,1984-10-16,40.6943,-73.9249,NA,NA,NA
"1574","New York","New York","Alexis Michelle","S09",5,"0",5,"HIGH","0","1","1",0,0,33,1984-10-16,40.6943,-73.9249,NA,NA,NA
